"Product title","Product type","Day","Net items sold","Gross sales","Discounts","Returns","Net sales","Taxes","Total sales","New customers","Returning customers"
"Add-on Red Light Panel",,"2024-01-08",1,1599,-200,0,1399,92.68,1491.68,0,1
"Sauna Blanket Bag","Tools & Accessories","2024-01-08",1,99,-9.9,0,89.1,7.93,97.03,0,1
"(Z) HIGH MAINTENANCE Cleaner","Comp","2024-01-08",2,0,0,0,0,0,0,1,1
"Infrared PEMF Go Mat","PEMF","2024-01-08",7,5769,-314.55,-758,4696.45,355.8,5052.25,4,4
"(Z) HigherDOSE Red Light Face Mask","Comp","2024-01-08",7,0,0,0,0,0,0,7,0
"HigherDOSE Transdermal Magnesium Spray","Body Care","2024-01-08",1,35,0,0,35,0,35,1,0
"Infrared Sauna Blanket Insert","Infrared Sauna","2024-01-08",17,1760.88,-115.7,0,1645.18,117.77,1762.95,8,7
"(Z) HIGH MAINTENANCE Cleaner (Refill)","Comp","2024-01-08",1,0,0,0,0,0,0,0,1
"HigherDOSE Red Light Face Mask","Face & Neck","2024-01-08",12,4537,-453.7,-296.65,3786.65,304.39,4091.04,10,3
"Red Light Face Mask and Neck Enhancer Combo","Face & Neck","2024-01-08",7,3906,0,0,3906,244.85,4150.85,7,0
"(Z) Infrared Sauna Blanket","Comp","2024-01-08",4,0,0,0,0,0,0,4,0
"(BLACK) Infrared Sauna Blanket - Replacement Cord","Replacement Cord","2024-01-08",3,50,0,0,50,0,50,0,3
"Mask - Replacement Cord","Replacement Cord","2024-01-08",3,50,0,0,50,0,50,0,3
"Infrared Sauna Blanket","Infrared Sauna","2024-01-08",33,26161.76,-2415.46,-729.6,23016.7,1573.78,24590.48,27,7
"Infrared Sauna Blanket Colored Insert","Accessories","2024-01-08",7,953,-178,0,775,58.99,833.99,1,6
"High Maintenance Cleaner","Tools & Accessories","2024-01-08",3,207,-27.6,0,179.4,13.95,193.35,1,2
"Red Light Neck Enhancer","Face & Neck","2024-01-08",6,2095.28,-190.05,0,1905.23,118.25,2023.48,3,2
"(Z) HigherDOSE Mat Cover","Comp","2024-01-08",1,0,0,0,0,0,0,0,1
"HigherDOSE Mat Cover","Tools & Accessories","2024-01-08",4,256,0,0,256,16.31,272.31,0,3
"Best Seller Bundle","Rituals & Kits","2024-01-08",3,5997,0,0,5997,554.73,6551.73,3,0
"PEMF Go Mat Starter Kit","Rituals & Kits","2024-01-08",11,7788,-97.35,-629,7061.65,550.65,7612.3,9,3
"(Z) HigherDOSE PEMF Pro Mat","Comp","2024-01-08",4,0,0,0,0,0,0,2,1
"(Z) Glow Serum","Comp","2024-01-08",3,0,0,0,0,0,0,3,0
"(Z) HigherDOSE Oxytocin Oil ( Sample pouches card)","Comp","2024-01-08",2,0,0,0,0,0,0,1,1
"PEMF Pro Mat Starter Kit","Rituals & Kits","2024-01-08",4,5596,0,0,5596,412.01,6008.01,4,0
"The Skin Stack",,"2024-01-08",-1,0,0,-449,-449,-34.8,-483.8,0,0
"(Z) Infrared Sauna Blanket Insert ( All variants)","Comp","2024-01-08",6,0,0,0,0,0,0,5,0
"(Z) SUPERCHARGE Copper Body Brush","Comp","2024-01-08",2,0,0,0,0,0,0,2,0
"HigherDOSE PEMF Pro Mat","PEMF","2024-01-08",8,10461.08,-1180.66,0,9280.42,585.45,9865.87,7,0
"Red Light Skin Starter Kit","Rituals & Kits","2024-01-08",2,2019,0,-673,1346,116.09,1462.09,2,1
"HigherDOSE Oxytocin Oil","Body Care","2024-01-08",3,225,-55.26,0,169.74,12.82,182.56,0,3
"100% Organic Cotton Bath Robe","Tools & Accessories","2024-01-08",1,159,-23.85,0,135.15,11.15,146.3,1,0
"(Z) Infrared PEMF Go Mat","Comp","2024-01-08",2,0,0,0,0,0,0,1,1
"Best Seller Bundle","Rituals & Kits","2024-01-09",2,5997,0,-1999,3998,287.37,4285.37,3,0
"PEMF Go Mat Starter Kit","Rituals & Kits","2024-01-09",4,3245,0,-629,2616,215.29,2831.29,3,2
"HigherDOSE Mat Cover","Tools & Accessories","2024-01-09",6,529.16,-32.55,-67.15,429.46,24.97,454.43,3,4
"(Z) HigherDOSE Mat Bag","Comp","2024-01-09",1,0,0,0,0,0,0,0,1
"(Z) HigherDOSE Oxytocin Oil ( Sample pouches card)","Comp","2024-01-09",26,0,0,0,0,0,0,1,1
"(Z) HigherDOSE PEMF Pro Mat","Comp","2024-01-09",2,0,0,0,0,0,0,2,0
"(Z) SUPERCHARGE Copper Body Brush","Comp","2024-01-09",1,0,0,0,0,0,0,1,0
"(Z) Infrared Sauna Blanket Insert ( All variants)","Comp","2024-01-09",2,0,0,0,0,0,0,2,1
"PEMF Pro Mat Starter Kit","Rituals & Kits","2024-01-09",3,4197,0,0,4197,328.77,4525.77,3,0
"UPS 2nd Day Air (Upgrade)","Paid Shipping","2024-01-09",1,99,-99,0,0,0,0,1,0
"HigherDOSE Oxytocin Oil","Body Care","2024-01-09",4,375,-18.75,-63.75,292.5,25.88,318.38,2,3
"HigherDOSE PEMF Pro Mat","PEMF","2024-01-09",8,14403,-1383.45,-3299.15,9720.4,665.54,10385.94,8,3
"Red Light Skin Starter Kit","Rituals & Kits","2024-01-09",5,4038,0,-679,3359,206.67,3565.67,5,1
"GO Mat Replacement Cord - US/Canada","Replacement Cord","2024-01-09",1,0,0,0,0,0,0,0,1
"HigherDOSE Serotonin Soak Salt","Body Care","2024-01-09",12,816.3,-41.25,0,775.05,49.7,824.75,5,6
"PRO Mat Replacement Cord - US/Canada","Replacement Cord","2024-01-09",2,0,0,0,0,0,0,0,2
"(Z) HigherDOSE Serotonin Soak Salt","Comp","2024-01-09",1,0,0,0,0,0,0,1,0
"Light-Activated Glow Serum","Face & Neck","2024-01-09",9,687.3,-27.65,0,659.65,55.07,714.72,4,5
"SUPERCHARGE Copper Body Brush","Body Care","2024-01-09",12,1035,-106.95,-169.05,759,64.77,823.77,7,7
"(Z) HigherDOSE Transdermal Magnesium Spray","Comp","2024-01-09",1,0,0,0,0,0,0,0,1
"Infrared PEMF Go Mat","PEMF","2024-01-09",3,3674.39,-139.8,-1118.4,2416.19,100.8,2516.99,3,2
"HigherDOSE Endorphin Oil","Body Care","2024-01-09",8,652.5,-73.31,-63.75,515.44,41.1,556.54,4,5
"Sauna Blanket Starter Kit","Rituals & Kits","2024-01-09",24,20774,0,-1398,19376,1438.52,20814.52,22,4
"Add-on Red Light Panel",,"2024-01-09",1,1599,0,0,1599,95.94,1694.94,0,1
"Sauna Blanket Bag","Tools & Accessories","2024-01-09",7,693,-64.35,0,628.65,48.43,677.08,3,4
"Red Light Neck Enhancer","Face & Neck","2024-01-09",1,1047,-34.9,-528.2,483.9,44.1,528,1,2
"Red Light Face Mask and Neck Enhancer Combo","Face & Neck","2024-01-09",9,5580,0,-558,5022,322.97,5344.97,8,2
"(Z) Infrared Sauna Blanket","Comp","2024-01-09",6,0,0,0,0,0,0,3,3
"(BLACK) Infrared Sauna Blanket - Replacement Cord","Replacement Cord","2024-01-09",5,0,0,0,0,0,0,0,5
"Infrared Sauna Blanket Insert","Infrared Sauna","2024-01-09",28,3379.85,-230.24,0,3149.61,213.34,3362.95,12,15
"(Z) HIGH MAINTENANCE Cleaner (Refill)","Comp","2024-01-09",1,0,0,0,0,0,0,0,1
"HigherDOSE Red Light Face Mask","Face & Neck","2024-01-09",34,13984.5,-1225.21,-1832.25,10927.04,620.11,11547.15,36,4
"(Z) HigherDOSE Red Light Face Mask","Comp","2024-01-09",6,0,0,0,0,0,0,4,2
"HigherDOSE Transdermal Magnesium Spray","Body Care","2024-01-09",9,309.75,-20.21,0,289.54,22.02,311.56,4,4
"(Z) Glow Serum","Comp","2024-01-09",1,0,0,0,0,0,0,1,0
"High Maintenance Cleaner","Tools & Accessories","2024-01-09",9,621,-31.05,0,589.95,45.35,635.3,3,5
"Infrared Sauna Blanket Colored Insert","Accessories","2024-01-09",1,199,0,0,199,0,199,0,1
"Mask - Replacement Cord","Replacement Cord","2024-01-09",2,0,0,0,0,0,0,0,2
"Infrared Sauna Blanket","Infrared Sauna","2024-01-09",25,21310.74,-1892.24,-1958.5,17460,1428.11,18888.11,24,4
"Red Light Face Mask and Neck Enhancer Combo","Face & Neck","2024-01-10",1,1116,0,-558,558,61.38,619.38,2,0
"(Z) Infrared Sauna Blanket","Comp","2024-01-10",5,0,0,0,0,0,0,1,4
"Chill Chews","Consumables","2024-01-10",1,39,0,0,39,0,39,0,0
"(BLACK) Infrared Sauna Blanket - Replacement Cord","Replacement Cord","2024-01-10",3,50,0,0,50,0,50,0,3
"(Z) HigherDOSE Red Light Face Mask","Comp","2024-01-10",6,0,0,0,0,0,0,4,2
"HigherDOSE Transdermal Magnesium Spray","Body Care","2024-01-10",5,175,-23.43,0,151.57,9.28,160.85,2,3
"Infrared Sauna Blanket Insert","Infrared Sauna","2024-01-10",15,1877.24,-159.33,-359.05,1358.86,75.74,1434.6,12,6
"HigherDOSE Red Light Face Mask","Face & Neck","2024-01-10",31,12154.84,-1082.37,-1151.7,9920.77,807.51,10728.28,28,7
"(Z) Red Light Neck Enhancer","Comp","2024-01-10",1,0,0,0,0,0,0,0,1
"Infrared Sauna Blanket Colored Insert","Accessories","2024-01-10",1,288,0,-186,102,20.4,122.4,0,2
"High Maintenance Cleaner","Tools & Accessories","2024-01-10",3,276,-20.7,-58.65,196.65,11.81,208.46,3,1
"Mask - Replacement Cord","Replacement Cord","2024-01-10",1,0,0,0,0,0,0,0,1
"Infrared Sauna Blanket","Infrared Sauna","2024-01-10",21,20692.83,-1565.64,-3238.4,15888.79,1335.75,17224.54,23,3
"HigherDOSE Serotonin Soak Salt","Body Care","2024-01-10",6,243.75,0,-84.15,159.6,20.31,179.91,0,5
"PRO Mat Replacement Cord - US/Canada","Replacement Cord","2024-01-10",2,0,0,0,0,0,0,0,2
"eGift Card","Gift Card","2024-01-10",1,750,0,0,750,0,750,1,0
"SUPERCHARGE Copper Body Brush","Body Care","2024-01-10",5,345,-70.32,0,274.68,14.19,288.87,2,3
"Light-Activated Glow Serum","Face & Neck","2024-01-10",0,225.15,0,-201.45,23.7,6.5,30.2,1,2
"(Z) HigherDOSE Serotonin Soak Salt","Comp","2024-01-10",2,0,0,0,0,0,0,0,2
"HigherDOSE Endorphin Oil","Body Care","2024-01-10",6,513.75,0,-75,438.75,35.8,474.55,3,4
"Infrared PEMF Go Mat","PEMF","2024-01-10",1,2914,-1716.52,-1724.8,-527.32,-23.57,-550.89,1,2
"Sauna Blanket Starter Kit","Rituals & Kits","2024-01-10",19,19176,-918.85,-3695,14562.15,1129.83,15691.98,22,2
"Add-on Red Light Panel",,"2024-01-10",1,1599,0,0,1599,133.92,1732.92,1,0
"Full Spectrum Infrared Sauna","Infrared Sauna","2024-01-10",1,7299,0,0,7299,611.29,7910.29,1,0
"(Z) HIGH MAINTENANCE Cleaner","Comp","2024-01-10",1,0,0,0,0,0,0,1,0
"(Z) Infrared Sauna Blanket Insert ( All variants)","Comp","2024-01-10",3,0,0,0,0,0,0,2,0
"PEMF Pro Mat Starter Kit","Rituals & Kits","2024-01-10",7,11192,-1118.7,-1199,8874.3,737.4,9611.7,4,4
"HigherDOSE Oxytocin Oil","Body Care","2024-01-10",4,300,-22.5,0,277.5,24.84,302.34,2,1
"100% Organic Cotton Bath Robe","Tools & Accessories","2024-01-10",0,159,-23.85,-135.15,0,0,0,0,0
"HigherDOSE PEMF Pro Mat","PEMF","2024-01-10",12,18367,-1775.9,-2058.46,14532.64,1164.52,15697.16,12,2
"Red Light Skin Starter Kit","Rituals & Kits","2024-01-10",5,4038,0,-673,3365,227.97,3592.97,5,1
"Red Light Neck Enhancer","Face & Neck","2024-01-10",6,2443,-209.4,-259.01,1974.59,174.79,2149.38,3,4
"HigherDOSE Mat Cover","Tools & Accessories","2024-01-10",4,612,-44.4,-249.53,318.07,41.2,359.27,2,5
"Best Seller Bundle","Rituals & Kits","2024-01-10",0,4611.41,-862.1,-3498,251.31,-104.94,146.37,2,0
"PEMF Go Mat Starter Kit","Rituals & Kits","2024-01-10",3,1947,0,0,1947,127.85,2074.85,3,0
"LED RED Light Face Mask Straps","Replacement Parts","2024-01-10",1,0,0,0,0,0,0,1,0
"(Z) HigherDOSE Oxytocin Oil ( Sample pouches card)","Comp","2024-01-10",2,0,0,0,0,0,0,0,2
"(REMAINING BALANCE) Full Spectrum Infrared Sauna","Infrared Sauna","2024-01-10",1,3749.5,-850,0,2899.5,194.26,3093.76,0,1
"(Z) HigherDOSE PEMF Pro Mat","Comp","2024-01-10",2,0,0,0,0,0,0,1,1
"(Z) HigherDOSE Endorphin Oil","Comp","2024-01-10",1,0,0,0,0,0,0,0,0
"PEMF Pro Mat Starter Kit","Rituals & Kits","2024-01-11",4,5596,0,0,5596,398.38,5994.38,4,0
"(Z) SUPERCHARGE Copper Body Brush","Comp","2024-01-11",1,0,0,0,0,0,0,0,1
"(Z) Infrared Sauna Blanket Insert ( All variants)","Comp","2024-01-11",3,0,0,0,0,0,0,0,2
"HigherDOSE PEMF Pro Mat","PEMF","2024-01-11",6,9236.65,-2182.67,-1036,6017.98,386.29,6404.27,6,1
"Red Light Skin Starter Kit","Rituals & Kits","2024-01-11",1,1346,0,-673,673,47.79,720.79,0,2
"HigherDOSE Oxytocin Oil","Body Care","2024-01-11",2,150,0,0,150,11.44,161.44,1,1
"Best Seller Bundle","Rituals & Kits","2024-01-11",3,5997,0,0,5997,435.79,6432.79,2,1
"PEMF Go Mat Starter Kit","Rituals & Kits","2024-01-11",16,10384,-292.05,0,10091.95,884.43,10976.38,9,3
"HigherDOSE Mat Cover","Tools & Accessories","2024-01-11",3,288.49,-12.58,-47.2,228.71,22.9,251.61,1,3
"(Z) HigherDOSE Endorphin Oil","Comp","2024-01-11",1,0,0,0,0,0,0,0,1
"(Z) HigherDOSE PEMF Pro Mat","Comp","2024-01-11",2,0,0,0,0,0,0,0,2
"Infrared Sauna Blanket Insert","Infrared Sauna","2024-01-11",13,1776.94,-35.6,0,1741.34,125.44,1866.78,7,5
"HigherDOSE Red Light Face Mask","Face & Neck","2024-01-11",30,11187.48,-1085.2,-593.3,9508.98,592.67,10101.65,27,5
"(Z) HigherDOSE Red Light Face Mask","Comp","2024-01-11",2,0,0,0,0,0,0,0,2
"Red Light Neck Enhancer","Face & Neck","2024-01-11",5,2094,-304.7,-249,1540.3,110.58,1650.88,3,3
"HigherDOSE Transdermal Magnesium Spray","Body Care","2024-01-11",2,64.75,-5.25,0,59.5,3.95,63.45,0,2
"Red Light Face Mask and Neck Enhancer Combo","Face & Neck","2024-01-11",2,1116,0,0,1116,80.21,1196.21,2,0
"(Z) Infrared Sauna Blanket","Comp","2024-01-11",4,0,0,0,0,0,0,0,4
"(BLACK) Infrared Sauna Blanket - Replacement Cord","Replacement Cord","2024-01-11",9,200,-7.5,0,192.5,5.1,197.6,4,5
"Mask - Replacement Cord","Replacement Cord","2024-01-11",3,0,0,0,0,0,0,0,3
"Infrared Sauna Blanket","Infrared Sauna","2024-01-11",18,15014.24,-945.85,-1262.38,12806.01,830.15,13636.16,17,3
"High Maintenance Cleaner","Tools & Accessories","2024-01-11",6,414,-10.35,0,403.65,33.79,437.44,1,5
"LED RED Light Face Mask Hardware","Replacement Parts","2024-01-11",1,0,0,0,0,0,0,0,1
"Infrared Sauna Blanket Colored Insert","Accessories","2024-01-11",4,576,0,0,576,43.94,619.94,1,3
"(Z) HigherDOSE Serotonin Soak Salt","Comp","2024-01-11",1,0,0,0,0,0,0,0,0
"High Maintenance Cleaner (Refill)","Accessories","2024-01-11",1,58.65,0,0,58.65,4.85,63.5,0,1
"SUPERCHARGE Copper Body Brush","Body Care","2024-01-11",12,901.39,-62.1,-69,770.29,67.47,837.76,11,1
"Light-Activated Glow Serum","Face & Neck","2024-01-11",8,620.15,-107.88,0,512.27,34.93,547.2,4,3
"HigherDOSE Serotonin Soak Salt","Body Care","2024-01-11",9,660.3,-44.85,-99,516.45,48.15,564.6,3,6
"(Z) HIGH MAINTENANCE Cleaner","Comp","2024-01-11",1,0,0,0,0,0,0,0,1
"Sauna Blanket Starter Kit","Rituals & Kits","2024-01-11",22,19975,-359.55,-2397,17218.45,1280.17,18498.62,22,3
"Infrared PEMF Go Mat","PEMF","2024-01-11",2,2796,-384.45,-1153.35,1258.2,35.42,1293.62,4,0
"HigherDOSE Endorphin Oil","Body Care","2024-01-11",4,288.75,0,0,288.75,21.21,309.96,2,2
"Mask - Replacement Cord","Replacement Cord","2024-01-12",1,0,0,0,0,0,0,1,0
"Infrared Sauna Blanket","Infrared Sauna","2024-01-12",-3,11745.19,-1044.46,-12429.96,-1729.23,-77.81,-1807.04,15,1
"Infrared Sauna Blanket Colored Insert","Accessories","2024-01-12",3,377,0,0,377,30.97,407.97,2,1
"High Maintenance Cleaner","Tools & Accessories","2024-01-12",2,207,0,-55.2,151.8,13.86,165.66,2,1
"(Z) HigherDOSE Red Light Face Mask","Comp","2024-01-12",8,0,0,0,0,0,0,1,7
"HigherDOSE Transdermal Magnesium Spray","Body Care","2024-01-12",1,35,0,0,35,3.11,38.11,1,0
"Infrared Sauna Blanket Insert","Infrared Sauna","2024-01-12",2,831.53,-97.56,-638.95,95.02,-6.48,88.54,6,2
"Red Light Neck Enhancer","Face & Neck","2024-01-12",7,2792,-349,-249,2194,150.08,2344.08,2,6
"(Z) HIGH MAINTENANCE Cleaner (Refill)","Comp","2024-01-12",2,0,0,0,0,0,0,0,2
"HigherDOSE Red Light Face Mask","Face & Neck","2024-01-12",17,10471.61,-1047,-4026.44,5398.17,404.48,5802.65,23,7
"(Z) Infrared Sauna Blanket","Comp","2024-01-12",8,0,0,0,0,0,0,3,5
"Red Light Face Mask and Neck Enhancer Combo","Face & Neck","2024-01-12",10,6146.66,-418.5,-558,5170.16,317.86,5488.02,9,2
"(BLACK) Infrared Sauna Blanket - Replacement Cord","Replacement Cord","2024-01-12",4,50,0,0,50,4.88,54.88,1,3
"Sauna Blanket Starter Kit","Rituals & Kits","2024-01-12",5,11186,-119.85,-6391,4675.15,369.09,5044.24,14,0
"Sauna Blanket Bag","Tools & Accessories","2024-01-12",0,99,0,-79.2,19.8,2.43,22.23,0,1
"(Z) HIGH MAINTENANCE Cleaner","Comp","2024-01-12",1,0,0,0,0,0,0,0,1
"HigherDOSE Endorphin Oil","Body Care","2024-01-12",1,75,0,0,75,6.66,81.66,1,0
"Infrared PEMF Go Mat","PEMF","2024-01-12",-8,0,0,-4555.75,-4555.75,-292.2,-4847.95,0,0
"SUPERCHARGE Copper Body Brush","Body Care","2024-01-12",5,345,-20.7,0,324.3,17.32,341.62,3,2
"Light-Activated Glow Serum","Face & Neck","2024-01-12",3,237,-11.85,0,225.15,10.27,235.42,1,2
"(Z) HigherDOSE Transdermal Magnesium Spray","Comp","2024-01-12",2,0,0,0,0,0,0,0,2
"(Z) HigherDOSE Serotonin Soak Salt","Comp","2024-01-12",-1,0,0,0,0,0,0,0,0
"HigherDOSE Serotonin Soak Salt","Body Care","2024-01-12",22,1075.65,-14.85,0,1060.8,73.95,1134.75,4,14
"GO Mat Replacement Cord - US/Canada","Replacement Cord","2024-01-12",2,0,0,0,0,0,0,0,2
"HigherDOSE PEMF Pro Mat","PEMF","2024-01-12",-3,14573.5,-1720.3,-15019.75,-2166.55,-299,-2465.55,8,2
"Red Light Skin Starter Kit","Rituals & Kits","2024-01-12",1,673,0,0,673,41.06,714.06,1,0
"HigherDOSE Oxytocin Oil","Body Care","2024-01-12",1,75,0,0,75,4.69,79.69,0,1
"(Z) Infrared PEMF Go Mat","Comp","2024-01-12",4,0,0,0,0,0,0,0,4
"GO Mat Replacement Cord - UK/Europe","Replacement Cord","2024-01-12",1,63.63,0,0,63.63,0,63.63,1,0
"PEMF Pro Mat Starter Kit","Rituals & Kits","2024-01-12",3,4197,0,0,4197,351.51,4548.51,2,1
"(Z) Infrared Sauna Blanket Insert ( All variants)","Comp","2024-01-12",2,0,0,0,0,0,0,0,1
"(Z) HigherDOSE Mat Bag","Comp","2024-01-12",1,0,0,0,0,0,0,0,1
"HigherDOSE Mat Cover","Tools & Accessories","2024-01-12",0,197,-17.7,-177.55,1.75,-10.54,-8.79,2,1
"(Z) HigherDOSE Mat Cover","Comp","2024-01-12",3,0,0,0,0,0,0,0,3
"Best Seller Bundle","Rituals & Kits","2024-01-12",-1,0,0,-1749,-1749,0,-1749,0,0
"PEMF Go Mat Starter Kit","Rituals & Kits","2024-01-12",6,4543,-194.7,-629,3719.3,261.24,3980.54,4,3
"UPS 2nd Day Air (Upgrade)","Paid Shipping","2024-01-13",-1,0,0,-129,-129,-5.74,-134.74,0,0
"HigherDOSE Oxytocin Oil","Body Care","2024-01-13",6,450,-18.75,0,431.25,32.33,463.58,4,2
"HigherDOSE PEMF Pro Mat","PEMF","2024-01-13",11,15866.73,-1555.71,-1099.2,13211.82,981.65,14193.47,9,3
"Red Light Skin Starter Kit","Rituals & Kits","2024-01-13",3,2019,-100.95,0,1918.05,174.21,2092.26,3,0
"PEMF Pro Mat Starter Kit","Rituals & Kits","2024-01-13",6,8394,0,0,8394,614.52,9008.52,2,4
"Best Seller Bundle","Rituals & Kits","2024-01-13",2,5997,0,-1749,4248,341.78,4589.78,3,0
"PEMF Go Mat Starter Kit","Rituals & Kits","2024-01-13",1,1298,-97.35,-629,571.65,18.78,590.43,0,2
"Red Light Neck Enhancer","Face & Neck","2024-01-13",5,1745.68,-52.45,0,1693.23,109.5,1802.73,1,4
"HigherDOSE Mat Cover","Tools & Accessories","2024-01-13",3,237,-19.75,0,217.25,16.34,233.59,2,1
"High Maintenance Cleaner","Tools & Accessories","2024-01-13",4,276,-13.8,0,262.2,13.19,275.39,3,1
"Infrared Sauna Blanket Colored Insert","Accessories","2024-01-13",1,288,0,-62,226,2.33,228.33,2,0
"Mask - Replacement Cord","Replacement Cord","2024-01-13",1,0,0,0,0,0,0,0,1
"Infrared Sauna Blanket","Infrared Sauna","2024-01-13",26,21331.2,-1581.88,-1178.16,18571.16,1315.04,19886.2,25,3
"(Z) Infrared Sauna Blanket","Comp","2024-01-13",1,0,0,0,0,0,0,0,1
"Red Light Face Mask and Neck Enhancer Combo","Face & Neck","2024-01-13",6,3348,0,0,3348,219.72,3567.72,3,3
"(BLACK) Infrared Sauna Blanket - Replacement Cord","Replacement Cord","2024-01-13",1,0,0,0,0,0,0,0,1
"Infrared Sauna Blanket Insert","Infrared Sauna","2024-01-13",19,1938.73,-84.52,0,1854.21,101.59,1955.8,8,8
"HigherDOSE Red Light Face Mask","Face & Neck","2024-01-13",23,8376.68,-715.58,-296.65,7364.45,475.39,7839.84,20,4
"(Z) HigherDOSE Red Light Face Mask","Comp","2024-01-13",1,0,0,0,0,0,0,0,1
"HigherDOSE Transdermal Magnesium Spray","Body Care","2024-01-13",8,274.75,-3.5,0,271.25,22.45,293.7,2,6
"Infrared PEMF Go Mat","PEMF","2024-01-13",4,3554,-279.6,-559.2,2715.2,177.85,2893.05,4,1
"HigherDOSE Endorphin Oil","Body Care","2024-01-13",9,663.75,-37.5,0,626.25,43.86,670.11,2,7
"(Z) HIGH MAINTENANCE Cleaner","Comp","2024-01-13",1,0,0,0,0,0,0,0,1
"Sauna Blanket Starter Kit","Rituals & Kits","2024-01-13",22,18377,-479.4,-799,17098.6,1194.75,18293.35,21,2
"Sauna Blanket Bag","Tools & Accessories","2024-01-13",3,297,-14.85,0,282.15,13.62,295.77,0,3
"Biohacker's Bath Bundle","HOLIDAY BUNDLE","2024-01-13",1,249,0,0,249,14.94,263.94,0,1
"HigherDOSE Serotonin Soak Salt","Body Care","2024-01-13",12,609.75,-3.9,0,605.85,48.36,654.21,3,8
"PRO Mat Replacement Cord - US/Canada","Replacement Cord","2024-01-13",2,0,0,0,0,0,0,0,2
"SUPERCHARGE Copper Body Brush","Body Care","2024-01-13",10,690,-27.6,0,662.4,51.02,713.42,5,4
"Light-Activated Glow Serum","Face & Neck","2024-01-13",9,790,-27.65,-67.15,695.2,47.41,742.61,7,3
"GO Mat Replacement Cord - US/Canada","Replacement Cord","2024-01-14",1,0,0,0,0,0,0,0,1
"Red Light Skin Starter Kit","Rituals & Kits","2024-01-14",7,5384,-150.95,-673,4560.05,345.45,4905.5,4,4
"HigherDOSE PEMF Pro Mat","PEMF","2024-01-14",16,22410,-2525.12,-1295,18589.88,1301.13,19891.01,13,4
"(Z) Infrared Sauna Blanket Insert ( All variants)","Comp","2024-01-14",2,0,0,0,0,0,0,0,1
"(Z) SUPERCHARGE Copper Body Brush","Comp","2024-01-14",1,0,0,0,0,0,0,0,1
"PEMF Pro Mat Starter Kit","Rituals & Kits","2024-01-14",8,11192,-419.7,0,10772.3,617.31,11389.61,5,3
"Red Light Neck Enhancer","Face & Neck","2024-01-14",5,1745.8,-402.15,0,1343.65,98.56,1442.21,2,3
"(Z) HigherDOSE Endorphin Oil","Comp","2024-01-14",1,0,0,0,0,0,0,0,1
"HigherDOSE Mat Cover","Tools & Accessories","2024-01-14",4,276,-20.7,0,255.3,18.56,273.86,4,0
"Glow Bundle","HOLIDAY BUNDLE","2024-01-14",-2,0,0,-770,-770,-42.35,-812.35,0,0
"PEMF Go Mat Starter Kit","Rituals & Kits","2024-01-14",7,4543,-8.07,0,4534.93,273.36,4808.29,6,1
"Best Seller Bundle","Rituals & Kits","2024-01-14",3,7996,0,-1999,5997,464.78,6461.78,3,1
"LED RED Light Face Mask Straps","Replacement Parts","2024-01-14",2,0,0,0,0,0,0,0,2
"Infrared Sauna Blanket Colored Insert","Accessories","2024-01-14",4,576,-89,0,487,37.4,524.4,1,3
"LED RED Light Face Mask Hardware","Replacement Parts","2024-01-14",2,50,0,0,50,0,50,0,2
"High Maintenance Cleaner","Tools & Accessories","2024-01-14",3,207,-10.35,0,196.65,14.8,211.45,2,1
"Infrared Sauna Blanket","Infrared Sauna","2024-01-14",26,20047.29,-1432.45,-559.2,18055.64,1163.85,19219.49,24,2
"Mask - Replacement Cord","Replacement Cord","2024-01-14",1,0,0,0,0,0,0,0,1
"(BLACK) Infrared Sauna Blanket - Replacement Cord","Replacement Cord","2024-01-14",5,100,0,0,100,0,100,2,3
"Red Light Face Mask and Neck Enhancer Combo","Face & Neck","2024-01-14",7,3906,-83.7,0,3822.3,307.41,4129.71,5,2
"(Z) Infrared Sauna Blanket","Comp","2024-01-14",1,0,0,0,0,0,0,0,1
"HigherDOSE Transdermal Magnesium Spray","Body Care","2024-01-14",5,175,-14,0,161,11.84,172.84,4,1
"Infrared Sauna Blanket Insert","Infrared Sauna","2024-01-14",17,2152.14,-35.6,0,2116.54,146.51,2263.05,8,8
"(Z) Red Light Neck Enhancer","Comp","2024-01-14",1,0,0,0,0,0,0,0,1
"HigherDOSE Red Light Face Mask","Face & Neck","2024-01-14",20,8038.94,-769.48,-1047,6222.46,393.66,6616.12,17,6
"HigherDOSE Endorphin Oil","Body Care","2024-01-14",7,525,-45,0,480,34.84,514.84,2,3
"Infrared PEMF Go Mat","PEMF","2024-01-14",2,1398,-104.85,0,1293.15,106.68,1399.83,1,1
"Sauna Blanket Bag","Tools & Accessories","2024-01-14",3,297,0,0,297,24.64,321.64,1,2
"Sauna Blanket Starter Kit","Rituals & Kits","2024-01-14",24,21573,-369.48,-2397,18806.52,1296.24,20102.76,25,2
"(Z) HIGH MAINTENANCE Cleaner","Comp","2024-01-14",1,0,0,0,0,0,0,0,1
"PRO Mat Replacement Cord - UK/Europe","Replacement Cord","2024-01-14",1,0,0,0,0,0,0,0,0
"HigherDOSE Serotonin Soak Salt","Body Care","2024-01-14",9,588.9,0,0,588.9,42.58,631.48,0,8
"PRO Mat Replacement Cord - US/Canada","Replacement Cord","2024-01-14",0,0,0,0,0,0,0,0,1
