date,platform,spend,accounting_mode,attribution_model,attribution_window
2024-06-12,ShareASale,1905.5207096111067,Cash snapshot,Monthly allocation,1
2024-06-12,ShopMy,272.4967713728752,Cash snapshot,Monthly allocation,1
2024-06-13,Google,2303.01,Cash snapshot,Platform reported,1
2024-06-13,Meta,8536.39,Cash snapshot,Platform reported,1
2024-06-13,ShareASale,2139.611951312753,Cash snapshot,Monthly allocation,1
2024-06-13,ShopMy,305.9727169496537,Cash snapshot,Monthly allocation,1
2024-06-14,Google,2519.9,Cash snapshot,Platform reported,1
2024-06-14,Meta,6437.01,Cash snapshot,Platform reported,1
2024-06-14,ShareASale,1768.023293063519,Cash snapshot,Monthly allocation,1
2024-06-14,ShopMy,252.83411334331447,Cash snapshot,Monthly allocation,1
2024-06-15,Google,2312.31,Cash snapshot,Platform reported,1
2024-06-15,Meta,3802.5,Cash snapshot,Platform reported,1
2024-06-15,ShareASale,1207.0151997349237,Cash snapshot,Monthly allocation,1
2024-06-15,ShopMy,172.6078038757599,Cash snapshot,Monthly allocation,1
2024-06-16,Google,2884.17,Cash snapshot,Platform reported,1
2024-06-16,Meta,3800.5,Cash snapshot,Platform reported,1
2024-06-16,ShareASale,1319.5010630276417,Cash snapshot,Monthly allocation,1
2024-06-16,ShopMy,188.69371384134195,Cash snapshot,Monthly allocation,1
2024-06-17,Google,2711.05,Cash snapshot,Platform reported,1
2024-06-17,Meta,5401.02,Cash snapshot,Platform reported,1
2024-06-17,ShareASale,1601.2585495401631,Cash snapshot,Monthly allocation,1
2024-06-17,ShopMy,228.98611528182167,Cash snapshot,Monthly allocation,1
2024-06-18,Google,2517.03,Cash snapshot,Platform reported,1
2024-06-18,Meta,4763.36,Cash snapshot,Platform reported,1
2024-06-18,ShareASale,1437.091486080212,Cash snapshot,Monthly allocation,1
2024-06-18,ShopMy,205.50959543453416,Cash snapshot,Monthly allocation,1
2024-06-19,Google,2527.43,Cash snapshot,Platform reported,1
2024-06-19,Meta,6188.7,Cash snapshot,Platform reported,1
2024-06-19,ShareASale,1720.4952227241013,Cash snapshot,Monthly allocation,1
2024-06-19,ShopMy,246.03741695909233,Cash snapshot,Monthly allocation,1
2024-06-20,Google,2763.19,Cash snapshot,Platform reported,1
2024-06-20,Meta,6115.92,Cash snapshot,Platform reported,1
2024-06-20,ShareASale,1752.666187521503,Cash snapshot,Monthly allocation,1
2024-06-20,ShopMy,250.63798833836194,Cash snapshot,Monthly allocation,1
2024-06-21,Google,2478.32,Cash snapshot,Platform reported,1
2024-06-21,Meta,6303.73,Cash snapshot,Platform reported,1
2024-06-21,ShareASale,1733.5073100933778,Cash snapshot,Monthly allocation,1
2024-06-21,ShopMy,247.8981953694583,Cash snapshot,Monthly allocation,1
2024-06-22,Google,2603.55,Cash snapshot,Platform reported,1
2024-06-22,Meta,6164.76,Cash snapshot,Platform reported,1
2024-06-22,ShareASale,1730.795142610765,Cash snapshot,Monthly allocation,1
2024-06-22,ShopMy,247.51034501511327,Cash snapshot,Monthly allocation,1
2024-06-23,Google,2826.45,Cash snapshot,Platform reported,1
2024-06-23,Meta,4468.76,Cash snapshot,Platform reported,1
2024-06-23,ShareASale,1440.0168370330744,Cash snapshot,Monthly allocation,1
2024-06-23,ShopMy,205.92793184293257,Cash snapshot,Monthly allocation,1
2024-06-24,Google,2245.29,Cash snapshot,Platform reported,1
2024-06-24,Meta,3402.35,Cash snapshot,Platform reported,1
2024-06-24,ShareASale,1114.799531405055,Cash snapshot,Monthly allocation,1
2024-06-24,ShopMy,159.42060954974835,Cash snapshot,Monthly allocation,1
2024-06-25,Google,2479.22,Cash snapshot,Platform reported,1
2024-06-25,Meta,3301.46,Cash snapshot,Platform reported,1
2024-06-25,ShareASale,1141.0605766661074,Cash snapshot,Monthly allocation,1
2024-06-25,ShopMy,163.17603976387295,Cash snapshot,Monthly allocation,1
2024-06-26,Google,2281.93,Cash snapshot,Platform reported,1
2024-06-26,Meta,3706.51,Cash snapshot,Platform reported,1
2024-06-26,ShareASale,1182.070759794762,Cash snapshot,Monthly allocation,1
2024-06-26,ShopMy,169.04065327324247,Cash snapshot,Monthly allocation,1
2024-06-27,Google,1922.86,Cash snapshot,Platform reported,1
2024-06-27,Meta,5255.36,Cash snapshot,Platform reported,1
2024-06-27,ShareASale,1416.9239350104458,Cash snapshot,Monthly allocation,1
2024-06-27,ShopMy,202.6255582654338,Cash snapshot,Monthly allocation,1
2024-06-28,Google,1979.35,Cash snapshot,Platform reported,1
2024-06-28,Meta,5891.34,Cash snapshot,Platform reported,1
2024-06-28,ShareASale,1553.6120439394958,Cash snapshot,Monthly allocation,1
2024-06-28,ShopMy,222.1724822009032,Cash snapshot,Monthly allocation,1
2024-06-29,Google,2595.56,Cash snapshot,Platform reported,1
2024-06-29,Meta,5634.74,Cash snapshot,Platform reported,1
2024-06-29,ShareASale,1624.5962177693737,Cash snapshot,Monthly allocation,1
2024-06-29,ShopMy,232.32349136582607,Cash snapshot,Monthly allocation,1
2024-06-30,Google,2238.25,Cash snapshot,Platform reported,1
2024-06-30,Meta,6069.62,Cash snapshot,Platform reported,1
2024-06-30,ShareASale,1639.9079231279106,Cash snapshot,Monthly allocation,1
2024-06-30,ShopMy,234.51312397037836,Cash snapshot,Monthly allocation,1
2024-07-01,Awin,92.28661077369443,Cash snapshot,Monthly allocation,1
2024-07-01,Google,2341.36,Cash snapshot,Platform reported,1
2024-07-01,Meta,7108.59,Cash snapshot,Platform reported,1
2024-07-01,ShareASale,1691.9324946912866,Cash snapshot,Monthly allocation,1
2024-07-01,ShopMy,169.59316941298823,Cash snapshot,Monthly allocation,1
2024-07-02,Awin,95.55083964803846,Cash snapshot,Monthly allocation,1
2024-07-02,Google,2113.04,Cash snapshot,Platform reported,1
2024-07-02,Meta,7671.16,Cash snapshot,Platform reported,1
2024-07-02,ShareASale,1751.7770903082542,Cash snapshot,Monthly allocation,1
2024-07-02,ShopMy,175.59177436606114,Cash snapshot,Monthly allocation,1
2024-07-03,Awin,86.0406785039436,Cash snapshot,Monthly allocation,1
2024-07-03,Google,1956.64,Cash snapshot,Platform reported,1
2024-07-03,Meta,6853.74,Cash snapshot,Platform reported,1
2024-07-03,ShareASale,1577.4229718229426,Cash snapshot,Monthly allocation,1
2024-07-03,ShopMy,158.115150655062,Cash snapshot,Monthly allocation,1
2024-07-04,Awin,84.74875677533636,Cash snapshot,Monthly allocation,1
2024-07-04,Google,1640.4,Cash snapshot,Platform reported,1
2024-07-04,Meta,7037.69,Cash snapshot,Platform reported,1
2024-07-04,ShareASale,1553.737581982498,Cash snapshot,Monthly allocation,1
2024-07-04,ShopMy,155.7410131853776,Cash snapshot,Monthly allocation,1
2024-07-05,Awin,88.98878744212455,Cash snapshot,Monthly allocation,1
2024-07-05,Google,1514.58,Cash snapshot,Platform reported,1
2024-07-05,Meta,7597.68,Cash snapshot,Platform reported,1
2024-07-05,ShareASale,1631.471996579413,Cash snapshot,Monthly allocation,1
2024-07-05,ShopMy,163.53282863033095,Cash snapshot,Monthly allocation,1
2024-07-06,Awin,94.29456320108073,Cash snapshot,Monthly allocation,1
2024-07-06,Google,1973.84,Cash snapshot,Platform reported,1
2024-07-06,Meta,7681.72,Cash snapshot,Platform reported,1
2024-07-06,ShareASale,1728.7452016615323,Cash snapshot,Monthly allocation,1
2024-07-06,ShopMy,173.28314148299964,Cash snapshot,Monthly allocation,1
2024-07-07,Awin,104.24653052101799,Cash snapshot,Monthly allocation,1
2024-07-07,Google,2623.14,Cash snapshot,Platform reported,1
2024-07-07,Meta,8051.48,Cash snapshot,Platform reported,1
2024-07-07,ShareASale,1911.199154120551,Cash snapshot,Monthly allocation,1
2024-07-07,ShopMy,191.5716631388814,Cash snapshot,Monthly allocation,1
2024-07-08,Awin,100.16792903386454,Cash snapshot,Monthly allocation,1
2024-07-08,Google,2912.16,Cash snapshot,Platform reported,1
2024-07-08,Meta,7344.82,Cash snapshot,Platform reported,1
2024-07-08,ShareASale,1836.4242942447981,Cash snapshot,Monthly allocation,1
2024-07-08,ShopMy,184.07650271225052,Cash snapshot,Monthly allocation,1
2024-07-09,Awin,98.12374537499335,Cash snapshot,Monthly allocation,1
2024-07-09,Google,2165.46,Cash snapshot,Platform reported,1
2024-07-09,Meta,7882.2,Cash snapshot,Platform reported,1
2024-07-09,ShareASale,1798.9473435954528,Cash snapshot,Monthly allocation,1
2024-07-09,ShopMy,180.31994926789085,Cash snapshot,Monthly allocation,1
2024-07-10,Awin,109.85475405331282,Cash snapshot,Monthly allocation,1
2024-07-10,Google,2395.92,Cash snapshot,Platform reported,1
2024-07-10,Meta,8852.97,Cash snapshot,Platform reported,1
2024-07-10,ShareASale,2014.017272071055,Cash snapshot,Monthly allocation,1
2024-07-10,ShopMy,201.87777792243017,Cash snapshot,Monthly allocation,1
2024-07-11,Awin,105.08307156926423,Cash snapshot,Monthly allocation,1
2024-07-11,Google,2161.87,Cash snapshot,Platform reported,1
2024-07-11,Meta,8598.41,Cash snapshot,Platform reported,1
2024-07-11,ShareASale,1926.5358424094047,Cash snapshot,Monthly allocation,1
2024-07-11,ShopMy,193.1089570813802,Cash snapshot,Monthly allocation,1
2024-07-12,Awin,90.76343417674173,Cash snapshot,Monthly allocation,1
2024-07-12,Google,2001.63,Cash snapshot,Platform reported,1
2024-07-12,Meta,7292.35,Cash snapshot,Platform reported,1
2024-07-12,ShareASale,1664.0074039556741,Cash snapshot,Monthly allocation,1
2024-07-12,ShopMy,166.7940597210487,Cash snapshot,Monthly allocation,1
2024-07-13,Awin,88.46416702288815,Cash snapshot,Monthly allocation,1
2024-07-13,Google,1532.26,Cash snapshot,Platform reported,1
2024-07-13,Meta,7526.28,Cash snapshot,Platform reported,1
2024-07-13,ShareASale,1621.8538913391928,Cash snapshot,Monthly allocation,1
2024-07-13,ShopMy,162.56874468693803,Cash snapshot,Monthly allocation,1
2024-07-14,Awin,99.45248428492083,Cash snapshot,Monthly allocation,1
2024-07-14,Google,2102.62,Cash snapshot,Platform reported,1
2024-07-14,Meta,8081.1,Cash snapshot,Platform reported,1
2024-07-14,ShareASale,1823.3077196003737,Cash snapshot,Monthly allocation,1
2024-07-14,ShopMy,182.76174489964885,Cash snapshot,Monthly allocation,1
2024-07-15,Awin,88.98146306918285,Cash snapshot,Monthly allocation,1
2024-07-15,Google,1837.05,Cash snapshot,Platform reported,1
2024-07-15,Meta,7274.46,Cash snapshot,Platform reported,1
2024-07-15,ShareASale,1631.3377155122093,Cash snapshot,Monthly allocation,1
2024-07-15,ShopMy,163.51936878376458,Cash snapshot,Monthly allocation,1
2024-07-16,Awin,85.40775502347618,Cash snapshot,Monthly allocation,1
2024-07-16,Google,2130.71,Cash snapshot,Platform reported,1
2024-07-16,Meta,6614.86,Cash snapshot,Platform reported,1
2024-07-16,ShareASale,1565.8192972023423,Cash snapshot,Monthly allocation,1
2024-07-16,ShopMy,156.95204044710792,Cash snapshot,Monthly allocation,1
2024-07-17,Awin,85.7488754859469,Cash snapshot,Monthly allocation,1
2024-07-17,Google,1944.82,Cash snapshot,Platform reported,1
2024-07-17,Meta,6835.68,Cash snapshot,Platform reported,1
2024-07-17,ShareASale,1572.0732141055603,Cash snapshot,Monthly allocation,1
2024-07-17,ShopMy,157.57891036785833,Cash snapshot,Monthly allocation,1
2024-07-18,Awin,81.665391083499,Cash snapshot,Monthly allocation,1
2024-07-18,Google,1820.69,Cash snapshot,Platform reported,1
2024-07-18,Meta,6541.67,Cash snapshot,Platform reported,1
2024-07-18,ShareASale,1497.2088335183391,Cash snapshot,Monthly allocation,1
2024-07-18,ShopMy,150.07477671018324,Cash snapshot,Monthly allocation,1
2024-07-19,Awin,79.04248430392886,Cash snapshot,Monthly allocation,1
2024-07-19,Google,1626.64,Cash snapshot,Platform reported,1
2024-07-19,Meta,6467.14,Cash snapshot,Platform reported,1
2024-07-19,ShareASale,1449.1218881456982,Cash snapshot,Monthly allocation,1
2024-07-19,ShopMy,145.25471592246052,Cash snapshot,Monthly allocation,1
2024-07-20,Awin,80.87992532923276,Cash snapshot,Monthly allocation,1
2024-07-20,Google,1881.08,Cash snapshot,Platform reported,1
2024-07-20,Meta,6400.85,Cash snapshot,Platform reported,1
2024-07-20,ShareASale,1482.8085318714498,Cash snapshot,Monthly allocation,1
2024-07-20,ShopMy,148.63134276440718,Cash snapshot,Monthly allocation,1
2024-07-21,Awin,83.57050931478406,Cash snapshot,Monthly allocation,1
2024-07-21,Google,1826.98,Cash snapshot,Platform reported,1
2024-07-21,Meta,6730.46,Cash snapshot,Platform reported,1
2024-07-21,ShareASale,1532.1362343050496,Cash snapshot,Monthly allocation,1
2024-07-21,ShopMy,153.57577253440303,Cash snapshot,Monthly allocation,1
2024-07-22,Awin,83.83545629866126,Cash snapshot,Monthly allocation,1
2024-07-22,Google,2011.03,Cash snapshot,Platform reported,1
2024-07-22,Meta,6573.54,Cash snapshot,Platform reported,1
2024-07-22,ShareASale,1536.9936281093526,Cash snapshot,Monthly allocation,1
2024-07-22,ShopMy,154.06266005086334,Cash snapshot,Monthly allocation,1
2024-07-23,Awin,81.98561266850943,Cash snapshot,Monthly allocation,1
2024-07-23,Google,2015.4,Cash snapshot,Platform reported,1
2024-07-23,Meta,6379.75,Cash snapshot,Platform reported,1
2024-07-23,ShareASale,1503.07960177647,Cash snapshot,Monthly allocation,1
2024-07-23,ShopMy,150.66324120206434,Cash snapshot,Monthly allocation,1
2024-07-24,Awin,84.51213070016702,Cash snapshot,Monthly allocation,1
2024-07-24,Google,2360.22,Cash snapshot,Platform reported,1
2024-07-24,Meta,6293.64,Cash snapshot,Platform reported,1
2024-07-24,ShareASale,1549.3994083047146,Cash snapshot,Monthly allocation,1
2024-07-24,ShopMy,155.30617040897383,Cash snapshot,Monthly allocation,1
2024-07-25,Awin,81.82935937908684,Cash snapshot,Monthly allocation,1
2024-07-25,Google,2052.65,Cash snapshot,Platform reported,1
2024-07-25,Meta,6326.5,Cash snapshot,Platform reported,1
2024-07-25,ShareASale,1500.2149390094648,Cash snapshot,Monthly allocation,1
2024-07-25,ShopMy,150.37609780864872,Cash snapshot,Monthly allocation,1
2024-07-26,Awin,77.23424311208579,Cash snapshot,Monthly allocation,1
2024-07-26,Google,1777.76,Cash snapshot,Platform reported,1
2024-07-26,Meta,6130.86,Cash snapshot,Platform reported,1
2024-07-26,ShareASale,1415.9705782745307,Cash snapshot,Monthly allocation,1
2024-07-26,ShopMy,141.9317490021584,Cash snapshot,Monthly allocation,1
2024-07-27,Awin,79.17695979113817,Cash snapshot,Monthly allocation,1
2024-07-27,Google,1896.59,Cash snapshot,Platform reported,1
2024-07-27,Meta,6210.96,Cash snapshot,Platform reported,1
2024-07-27,ShareASale,1451.587288539552,Cash snapshot,Monthly allocation,1
2024-07-27,ShopMy,145.5018387054188,Cash snapshot,Monthly allocation,1
2024-07-28,Awin,85.10628383319646,Cash snapshot,Monthly allocation,1
2024-07-28,Google,2082.75,Cash snapshot,Platform reported,1
2024-07-28,Meta,6631.95,Cash snapshot,Platform reported,1
2024-07-28,ShareASale,1560.2922884762518,Cash snapshot,Monthly allocation,1
2024-07-28,ShopMy,156.39803316243666,Cash snapshot,Monthly allocation,1
2024-07-29,Awin,86.56188088247386,Cash snapshot,Monthly allocation,1
2024-07-29,Google,2283.0,Cash snapshot,Platform reported,1
2024-07-29,Meta,6580.75,Cash snapshot,Platform reported,1
2024-07-29,ShareASale,1586.978412565134,Cash snapshot,Monthly allocation,1
2024-07-29,ShopMy,159.0729533367239,Cash snapshot,Monthly allocation,1
2024-07-30,Awin,78.54911454257699,Cash snapshot,Monthly allocation,1
2024-07-30,Google,2294.82,Cash snapshot,Platform reported,1
2024-07-30,Meta,5748.44,Cash snapshot,Platform reported,1
2024-07-30,ShareASale,1440.0767154588793,Cash snapshot,Monthly allocation,1
2024-07-30,ShopMy,144.34806065775075,Cash snapshot,Monthly allocation,1
2024-07-31,Awin,60.846202800831605,Cash snapshot,Monthly allocation,1
2024-07-31,Google,2067.75,Cash snapshot,Platform reported,1
2024-07-31,Meta,4162.77,Cash snapshot,Platform reported,1
2024-07-31,ShareASale,1115.521166442569,Cash snapshot,Monthly allocation,1
2024-07-31,ShopMy,111.81579097148783,Cash snapshot,Monthly allocation,1
2024-08-01,Awin,320.4834372518361,Cash snapshot,Monthly allocation,1
2024-08-01,Google,1950.61,Cash snapshot,Platform reported,1
2024-08-01,Meta,4174.65,Cash snapshot,Platform reported,1
2024-08-01,ShareASale,604.1102569736373,Cash snapshot,Monthly allocation,1
2024-08-01,ShopMy,86.87232997245734,Cash snapshot,Monthly allocation,1
2024-08-02,Awin,319.0639520948563,Cash snapshot,Monthly allocation,1
2024-08-02,Google,2069.03,Cash snapshot,Platform reported,1
2024-08-02,Meta,4029.1,Cash snapshot,Platform reported,1
2024-08-02,ShareASale,601.4345319804625,Cash snapshot,Monthly allocation,1
2024-08-02,ShopMy,86.48755507112209,Cash snapshot,Monthly allocation,1
2024-08-03,Awin,299.6787972603178,Cash snapshot,Monthly allocation,1
2024-08-03,Google,1720.77,Cash snapshot,Platform reported,1
2024-08-03,Meta,4006.86,Cash snapshot,Platform reported,1
2024-08-03,ShareASale,564.8935769501891,Cash snapshot,Monthly allocation,1
2024-08-03,ShopMy,81.23288861536423,Cash snapshot,Monthly allocation,1
2024-08-04,Awin,349.87405270448204,Cash snapshot,Monthly allocation,1
2024-08-04,Google,2279.61,Cash snapshot,Platform reported,1
2024-08-04,Meta,4407.38,Cash snapshot,Platform reported,1
2024-08-04,ShareASale,659.511473354624,Cash snapshot,Monthly allocation,1
2024-08-04,ShopMy,94.8391418164327,Cash snapshot,Monthly allocation,1
2024-08-05,Awin,341.75164666800765,Cash snapshot,Monthly allocation,1
2024-08-05,Google,2174.84,Cash snapshot,Platform reported,1
2024-08-05,Meta,4356.91,Cash snapshot,Platform reported,1
2024-08-05,ShareASale,644.2007638839095,Cash snapshot,Monthly allocation,1
2024-08-05,ShopMy,92.63742948015239,Cash snapshot,Monthly allocation,1
2024-08-06,Awin,347.7215418545686,Cash snapshot,Monthly allocation,1
2024-08-06,Google,2352.13,Cash snapshot,Platform reported,1
2024-08-06,Meta,4293.72,Cash snapshot,Platform reported,1
2024-08-06,ShareASale,655.4539972684014,Cash snapshot,Monthly allocation,1
2024-08-06,ShopMy,94.25566819162871,Cash snapshot,Monthly allocation,1
2024-08-07,Awin,343.5290116065482,Cash snapshot,Monthly allocation,1
2024-08-07,Google,2340.27,Cash snapshot,Platform reported,1
2024-08-07,Meta,4225.45,Cash snapshot,Platform reported,1
2024-08-07,ShareASale,647.5510911237973,Cash snapshot,Monthly allocation,1
2024-08-07,ShopMy,93.11921360836317,Cash snapshot,Monthly allocation,1
2024-08-08,Awin,336.56134340326753,Cash snapshot,Monthly allocation,1
2024-08-08,Google,2258.21,Cash snapshot,Platform reported,1
2024-08-08,Meta,4174.34,Cash snapshot,Platform reported,1
2024-08-08,ShareASale,634.4170587853856,Cash snapshot,Monthly allocation,1
2024-08-08,ShopMy,91.23051203774705,Cash snapshot,Monthly allocation,1
2024-08-09,Awin,331.95704212003034,Cash snapshot,Monthly allocation,1
2024-08-09,Google,2153.0,Cash snapshot,Platform reported,1
2024-08-09,Meta,4191.55,Cash snapshot,Platform reported,1
2024-08-09,ShareASale,625.7379655528241,Cash snapshot,Monthly allocation,1
2024-08-09,ShopMy,89.98244011303264,Cash snapshot,Monthly allocation,1
2024-08-10,Awin,302.8589044420809,Cash snapshot,Monthly allocation,1
2024-08-10,Google,2175.99,Cash snapshot,Platform reported,1
2024-08-10,Meta,3612.42,Cash snapshot,Platform reported,1
2024-08-10,ShareASale,570.8880688442241,Cash snapshot,Monthly allocation,1
2024-08-10,ShopMy,82.09490920154767,Cash snapshot,Monthly allocation,1
2024-08-11,Awin,374.68652767663644,Cash snapshot,Monthly allocation,1
2024-08-11,Google,2765.58,Cash snapshot,Platform reported,1
2024-08-11,Meta,4395.64,Cash snapshot,Platform reported,1
2024-08-11,ShareASale,706.2829095327793,Cash snapshot,Monthly allocation,1
2024-08-11,ShopMy,101.5649730534477,Cash snapshot,Monthly allocation,1
2024-08-12,Awin,349.90544566777686,Cash snapshot,Monthly allocation,1
2024-08-12,Google,2394.89,Cash snapshot,Platform reported,1
2024-08-12,Meta,4292.7,Cash snapshot,Platform reported,1
2024-08-12,ShareASale,659.5706489903005,Cash snapshot,Monthly allocation,1
2024-08-12,ShopMy,94.84765139773758,Cash snapshot,Monthly allocation,1
2024-08-13,Awin,341.6695017473863,Cash snapshot,Monthly allocation,1
2024-08-13,Google,2383.56,Cash snapshot,Platform reported,1
2024-08-13,Meta,4146.62,Cash snapshot,Platform reported,1
2024-08-13,ShareASale,644.0459209705559,Cash snapshot,Monthly allocation,1
2024-08-13,ShopMy,92.61516274240465,Cash snapshot,Monthly allocation,1
2024-08-14,Awin,362.6488959012456,Cash snapshot,Monthly allocation,1
2024-08-14,Google,2856.74,Cash snapshot,Platform reported,1
2024-08-14,Meta,4074.41,Cash snapshot,Platform reported,1
2024-08-14,ShareASale,683.5920120326037,Cash snapshot,Monthly allocation,1
2024-08-14,ShopMy,98.30197410209489,Cash snapshot,Monthly allocation,1
2024-08-15,Awin,349.11643585696754,Cash snapshot,Monthly allocation,1
2024-08-15,Google,2628.5,Cash snapshot,Platform reported,1
2024-08-15,Meta,4044.01,Cash snapshot,Platform reported,1
2024-08-15,ShareASale,658.0833680136296,Cash snapshot,Monthly allocation,1
2024-08-15,ShopMy,94.63377725427515,Cash snapshot,Monthly allocation,1
2024-08-16,Awin,328.31755124205324,Cash snapshot,Monthly allocation,1
2024-08-16,Google,2244.21,Cash snapshot,Platform reported,1
2024-08-16,Meta,4030.78,Cash snapshot,Platform reported,1
2024-08-16,ShareASale,618.8775368567219,Cash snapshot,Monthly allocation,1
2024-08-16,ShopMy,88.9958959870879,Cash snapshot,Monthly allocation,1
2024-08-17,Awin,321.6120142822842,Cash snapshot,Monthly allocation,1
2024-08-17,Google,2235.86,Cash snapshot,Platform reported,1
2024-08-17,Meta,3910.97,Cash snapshot,Platform reported,1
2024-08-17,ShareASale,606.2376210762096,Cash snapshot,Monthly allocation,1
2024-08-17,ShopMy,87.17824942036746,Cash snapshot,Monthly allocation,1
2024-08-18,Awin,362.2601463724451,Cash snapshot,Monthly allocation,1
2024-08-18,Google,2680.96,Cash snapshot,Platform reported,1
2024-08-18,Meta,4242.76,Cash snapshot,Platform reported,1
2024-08-18,ShareASale,682.8592204108091,Cash snapshot,Monthly allocation,1
2024-08-18,ShopMy,98.19659712026957,Cash snapshot,Monthly allocation,1
2024-08-19,Awin,368.33573120209854,Cash snapshot,Monthly allocation,1
2024-08-19,Google,2843.71,Cash snapshot,Platform reported,1
2024-08-19,Meta,4196.13,Cash snapshot,Platform reported,1
2024-08-19,ShareASale,694.311678435412,Cash snapshot,Monthly allocation,1
2024-08-19,ShopMy,99.84348475547229,Cash snapshot,Monthly allocation,1
2024-08-20,Awin,453.18777169161126,Cash snapshot,Monthly allocation,1
2024-08-20,Google,2619.85,Cash snapshot,Platform reported,1
2024-08-20,Meta,6041.73,Cash snapshot,Platform reported,1
2024-08-20,ShareASale,854.2575041055757,Cash snapshot,Monthly allocation,1
2024-08-20,ShopMy,122.84403206440822,Cash snapshot,Monthly allocation,1
2024-08-21,Awin,429.56561324438474,Cash snapshot,Monthly allocation,1
2024-08-21,Google,2997.63,Cash snapshot,Platform reported,1
2024-08-21,Meta,5212.47,Cash snapshot,Platform reported,1
2024-08-21,ShareASale,809.7298107801564,Cash snapshot,Monthly allocation,1
2024-08-21,ShopMy,116.44085578520293,Cash snapshot,Monthly allocation,1
2024-08-22,Awin,381.02738304613086,Cash snapshot,Monthly allocation,1
2024-08-22,Google,2195.13,Cash snapshot,Platform reported,1
2024-08-22,Meta,5087.28,Cash snapshot,Platform reported,1
2024-08-22,ShareASale,718.2354016788489,Cash snapshot,Monthly allocation,1
2024-08-22,ShopMy,103.28376665067655,Cash snapshot,Monthly allocation,1
2024-08-23,Awin,515.9344570770911,Cash snapshot,Monthly allocation,1
2024-08-23,Google,2504.55,Cash snapshot,Platform reported,1
2024-08-23,Meta,7356.28,Cash snapshot,Platform reported,1
2024-08-23,ShareASale,972.5348059140922,Cash snapshot,Monthly allocation,1
2024-08-23,ShopMy,139.85255769751922,Cash snapshot,Monthly allocation,1
2024-08-24,Awin,719.9541862336615,Cash snapshot,Monthly allocation,1
2024-08-24,Google,3211.03,Cash snapshot,Platform reported,1
2024-08-24,Meta,10549.14,Cash snapshot,Platform reported,1
2024-08-24,ShareASale,1357.1113446124632,Cash snapshot,Monthly allocation,1
2024-08-24,ShopMy,195.15547563974565,Cash snapshot,Monthly allocation,1
2024-08-25,Awin,799.828872392784,Cash snapshot,Monthly allocation,1
2024-08-25,Google,3850.91,Cash snapshot,Platform reported,1
2024-08-25,Meta,11435.87,Cash snapshot,Platform reported,1
2024-08-25,ShareASale,1507.674873246109,Cash snapshot,Monthly allocation,1
2024-08-25,ShopMy,216.8068288327943,Cash snapshot,Monthly allocation,1
2024-08-26,Awin,903.7636488370953,Cash snapshot,Monthly allocation,1
2024-08-26,Google,4204.89,Cash snapshot,Platform reported,1
2024-08-26,Meta,13068.35,Cash snapshot,Platform reported,1
2024-08-26,ShareASale,1703.5915953228618,Cash snapshot,Monthly allocation,1
2024-08-26,ShopMy,244.9800669642512,Cash snapshot,Monthly allocation,1
2024-08-27,Awin,1060.7614279225506,Cash snapshot,Monthly allocation,1
2024-08-27,Google,4311.99,Cash snapshot,Platform reported,1
2024-08-27,Meta,15961.88,Cash snapshot,Platform reported,1
2024-08-27,ShareASale,1999.531908123103,Cash snapshot,Monthly allocation,1
2024-08-27,ShopMy,287.5369085489765,Cash snapshot,Monthly allocation,1
2024-08-28,Awin,1022.266853114413,Cash snapshot,Monthly allocation,1
2024-08-28,Google,4084.76,Cash snapshot,Platform reported,1
2024-08-28,Meta,15453.38,Cash snapshot,Platform reported,1
2024-08-28,ShareASale,1926.9697573959152,Cash snapshot,Monthly allocation,1
2024-08-28,ShopMy,277.10231812658856,Cash snapshot,Monthly allocation,1
2024-08-29,Awin,1221.1077897594514,Cash snapshot,Monthly allocation,1
2024-08-29,Google,4414.56,Cash snapshot,Platform reported,1
2024-08-29,Meta,18923.94,Cash snapshot,Platform reported,1
2024-08-29,ShareASale,2301.7842887288434,Cash snapshot,Monthly allocation,1
2024-08-29,ShopMy,331.0014388062214,Cash snapshot,Monthly allocation,1
2024-08-30,Awin,1523.1468146434831,Cash snapshot,Monthly allocation,1
2024-08-30,Google,6099.45,Cash snapshot,Platform reported,1
2024-08-30,Meta,23011.79,Cash snapshot,Platform reported,1
2024-08-30,ShareASale,2871.126887221315,Cash snapshot,Monthly allocation,1
2024-08-30,ShopMy,412.8741061093569,Cash snapshot,Monthly allocation,1
2024-08-31,Awin,1760.4232026824543,Cash snapshot,Monthly allocation,1
2024-08-31,Google,6845.71,Cash snapshot,Platform reported,1
2024-08-31,Meta,26800.49,Cash snapshot,Platform reported,1
2024-08-31,ShareASale,3318.3921218342407,Cash snapshot,Monthly allocation,1
2024-08-31,ShopMy,477.19179083325355,Cash snapshot,Monthly allocation,1
2024-09-01,Awin,2098.226898894852,Cash snapshot,Monthly allocation,1
2024-09-01,Google,8954.89,Cash snapshot,Platform reported,1
2024-09-01,Meta,32174.97,Cash snapshot,Platform reported,1
2024-09-01,ShareASale,3169.2523411376865,Cash snapshot,Monthly allocation,1
2024-09-01,ShopMy,767.1245328186724,Cash snapshot,Monthly allocation,1
2024-09-01,Twitter,910.7811958652017,Cash snapshot,Monthly allocation,1
2024-09-02,Awin,2870.525988848318,Cash snapshot,Monthly allocation,1
