date,month,month_name,platform,campaign_name,spend
2025-01-15,1,January,Meta,US | ASC | 010125 | CVN | Purchases | Volume 0% ECBC | Website + Shop Campaign,157.190865
2025-01-15,1,January,Meta,US | ASC | 010125 | CVN | Purchases | Volume 0% ECBC | Website + Shop Campaign,8.42
2025-01-15,1,January,Meta,US | ASC | 010125 | CVN | Purchases | Volume 0% ECBC | Website + Shop Campaign,1.84
2025-01-15,1,January,Meta,US | ASC | 010125 | CVN | Purchases | Volume 0% ECBC | Website + Shop Campaign,0.06
2025-01-15,1,January,Meta,US | ASC | 010125 | CVN | Purchases | Volume 0% ECBC | Website + Shop Campaign,659.263326
2025-01-15,1,January,Meta,US | ASC | 010125 | CVN | Purchases | Volume 0% ECBC | Website + Shop Campaign,33.25
2025-01-15,1,January,Meta,US | ASC | 010125 | CVN | Purchases | Volume 0% ECBC | Website + Shop Campaign,0.11
2025-01-15,1,January,Meta,US | ASC | 010125 | CVN | Purchases | Volume 0% ECBC | Website + Shop Campaign,8.58
2025-01-15,1,January,Meta,US | ASC | 010125 | CVN | Purchases | Volume 0% ECBC | Website + Shop Campaign,1.2199999999999998
2025-01-15,1,January,Meta,US | ASC | 010125 | CVN | Purchases | Volume 20% ECBC | Red Light Products,1.1400000000000003
2025-01-15,1,January,Meta,US | ASC | 010125 | CVN | Purchases | Volume 20% ECBC | Red Light Products,103.560245
2025-01-15,1,January,Meta,US | ASC | 010125 | CVN | Purchases | Volume 20% ECBC | Red Light Products,10.685635
2025-01-15,1,January,Meta,US | ASC | 010125 | CVN | Purchases | Volume 20% ECBC | Red Light Products,10.227610999999998
2025-01-15,1,January,Meta,US | ASC | 010125 | CVN | Purchases | Volume 20% ECBC | Red Light Products,12.639386000000002
2025-01-15,1,January,Meta,US | ASC | 010125 | CVN | Purchases | Volume 20% ECBC | Red Light Products,130.570952
2025-01-15,1,January,Meta,US | ASC | 010125 | CVN | Purchases | Volume 20% ECBC | Red Light Products,16.639675999999998
2025-01-15,1,January,Meta,US | ASC | 010125 | CVN | Purchases | Volume 20% ECBC | Red Light Products,630.304432
2025-01-15,1,January,Meta,US | ASC | 010125 | CVN | Purchases | Volume 20% ECBC | Red Light Products,75.2
2025-01-15,1,January,Meta,US | ASC | 010125 | CVN | Purchases | Volume 20% ECBC | Red Light Products,25.910432
2025-01-15,1,January,Meta,US | ASC | 010125 | CVN | Purchases | Volume 20% ECBC | Red Light Products,74.285243
2025-01-15,1,January,Meta,US | ASC | 010125 | CVN | Purchases | Volume 20% ECBC | Red Light Products,26.140292999999996
2025-01-15,1,January,Meta,US | ASC | 010125 | CVN | Purchases | Volume 20% ECBC | Red Light Products,1207.300211
2025-01-15,1,January,Meta,US | ASC | 010125 | CVN | Purchases | Volume 20% ECBC | Red Light Products,46.098352000000006
2025-01-15,1,January,Meta,US | ASC | 010125 | CVN | Purchases | Volume 20% ECBC | Red Light Products,16.74
2025-01-15,1,January,Meta,US | ASC | 010125 | CVN | Purchases | Volume 20% ECBC | Red Light Products,69.87400800000002
2025-01-15,1,January,Meta,US | ASC | 010125 | CVN | Purchases | Volume 20% ECBC | Red Light Products,70.978571
2025-01-15,1,January,Meta,US | ASC | 010125 | CVN | Purchases | Volume 99% ECBC | Retention Campaign,0.0
2025-01-15,1,January,Meta,US | ASC | 010125 | CVN | Purchases | Volume 99% ECBC | Retention Campaign,0.0
2025-01-15,1,January,Meta,US | Prospecting | CVN | View Content,0.01
2025-01-15,1,January,Meta,US | Prospecting | CVN | View Content,160.681202
2025-01-15,1,January,Meta,US | Prospecting | CVN | View Content,0.03
2025-01-15,1,January,Meta,US | Prospecting | CVN | View Content,0.04
2025-01-15,1,January,Meta,US | Prospecting | CVN | View Content,
2025-01-15,1,January,Meta,US | Prospecting | CVN | View Content,0.06
2025-01-15,1,January,Meta,US | Prospecting | CVN | View Content,202.0
2025-01-15,1,January,Meta,US | Prospecting | CVN | View Content,0.21
2025-01-15,1,January,Meta,US | Prospecting | CVN | View Content,0.01
2025-01-15,1,January,Meta,US | Prospecting | CVN | View Content,0.8700000000000001
2025-01-15,1,January,Meta,US | Prospecting | CVN | View Content,4.13
2025-01-15,1,January,Meta,US | Retargeting | 010125 | CVN | Purchases,20.859201
2025-01-15,1,January,Meta,US | Retargeting | 010125 | CVN | Purchases,33.318592
2025-01-15,1,January,Meta,US | Retargeting | 010125 | CVN | Purchases,895.605684
2025-01-15,1,January,Meta,US | Retargeting | 010125 | CVN | Purchases,38.395922000000006
2025-01-15,1,January,Meta,US | Retargeting | 010125 | CVN | Purchases,290.76443
2025-01-15,1,January,Meta,US | Retention | 010125 | CVN | Purchases,31.685379999999995
2025-01-15,1,January,Meta,US | Retention | 010125 | CVN | Purchases,29.130515
2025-01-15,1,January,Meta,US | Retention | 010125 | CVN | Purchases,3.942622
2025-01-15,1,January,Meta,US | Retention | 010125 | CVN | Purchases,400.0853210000001
2025-01-15,1,January,Meta,US | Retention | 010125 | CVN | Purchases,433.7490260000001
2025-01-15,1,January,Meta,US | Retention | 010125 | CVN | Purchases,101.50948699999998
2025-01-15,1,January,Meta,US | Retention | 010125 | CVN | Purchases,3.92849
2025-01-15,1,January,Meta,US | Retention | 010125 | CVN | Purchases,19.769604
2025-01-15,1,January,Meta,US | Retention | 010125 | CVN | Purchases,
2025-01-15,1,January,Meta,UTM [facebook / (not set)],0.0
2025-01-15,1,January,Google,10274166939,0.0
2025-01-15,1,January,Google,10274166939,0.0
2025-01-15,1,January,Google,10274166939,0.0
2025-01-15,1,January,Google,10280140491,0.0
2025-01-15,1,January,Google,10280140491,0.0
2025-01-15,1,January,Google,10280140491,0.0
2025-01-15,1,January,Google,18069875938,0.0
2025-01-15,1,January,Google,18892036951,0.0
2025-01-15,1,January,Google,18892036951,0.0
2025-01-15,1,January,Google,18892036951,0.0
2025-01-15,1,January,Google,18892036951,0.0
2025-01-15,1,January,Google,18892036951,0.0
2025-01-15,1,January,Google,18892036951,0.0
2025-01-15,1,January,Google,18892036951,0.0
2025-01-15,1,January,Google,19718081468,0.0
2025-01-15,1,January,Google,19718081468,0.0
2025-01-15,1,January,Google,20723736939,0.0
2025-01-15,1,January,Google,CA_Brand_Alone_Exact,16.65
2025-01-15,1,January,Google,CA_Brand_Alone_Phrase,4.64
2025-01-15,1,January,Google,CA_Brand_Core,0.0
2025-01-15,1,January,Google,CA_Brand_Products,0.46
2025-01-15,1,January,Google,CA_Brand_Products,0.39
2025-01-15,1,January,Google,CA_Brand_Products,12.815133
2025-01-15,1,January,Google,CA_Brand_Products,6.44
2025-01-15,1,January,Google,CA_Brand_Products,74.338763
2025-01-15,1,January,Google,CA_Brand_Products,34.880562999999995
2025-01-15,1,January,Google,Google Ads (gclid),0.0
2025-01-15,1,January,Google,Google Shopping,0.0
2025-01-15,1,January,Google,UK_Brand_Alone_Exact,75.692612
2025-01-15,1,January,Google,UK_Brand_Alone_Phrase,18.86
2025-01-15,1,January,Google,UK_Brand_Core,0.0
2025-01-15,1,January,Google,UK_Brand_Products,0.0
2025-01-15,1,January,Google,UK_Brand_Products,0.0
2025-01-15,1,January,Google,UK_Brand_Products,0.0
2025-01-15,1,January,Google,UK_Brand_Products,6.34
2025-01-15,1,January,Google,UK_Brand_Products,20.84
2025-01-15,1,January,Google,UK_Brand_Products,0.0
2025-01-15,1,January,Google,UK_Brand_Products,9.61
2025-01-15,1,January,Google,US_Brand_Alone_Phrase,0.0
2025-01-15,1,January,Google,US_Brand_Alone_Phrase,0.0
2025-01-15,1,January,Google,US_Brand_Alone_Phrase,705.4542009999999
2025-01-15,1,January,Google,US_Brand_Alone_Phrase,0.0
2025-01-15,1,January,Google,US_Brand_Core,0.01
2025-01-15,1,January,Google,US_Brand_Core,0.0
2025-01-15,1,January,Google,US_Brand_Core,7.719999999999998
2025-01-15,1,January,Google,US_NonBrand_Products+Concerns,0.0
2025-01-15,1,January,Google,US_NonBrand_Products+Concerns,286.58391399999994
2025-01-15,1,January,Google,US_NonBrand_Products+Concerns,275.166755
2025-01-15,1,January,Google,US_NonBrand_Products+Concerns,0.0
2025-01-15,1,January,Google,US_NonBrand_Products+Concerns,59.39804000000001
2025-01-15,1,January,Google,US_NonBrand_Products+Concerns,0.0
2025-01-15,1,January,Google,US_NonBrand_Products+Concerns,44.715682
2025-01-15,1,January,Google,US_NonBrand_Products+Concerns,0.0
2025-01-15,1,January,Google,US_NonBrand_Products+Concerns,92.388815
2025-01-15,1,January,Google,US_NonBrand_Products+Concerns,0.0
2025-01-15,1,January,Google,US_NonBrand_Products+Concerns,313.59679900000003
2025-01-15,1,January,Google,US_PMax_Brand_AllProducts,619.9449420000001
2025-01-15,1,January,Google,US_PMax_NonBrand_RedLight+BodySculptor,238.143781
2025-01-15,1,January,Google,US_PMax_NonBrand_SaunaBlanket,806.361403
2025-01-15,1,January,Google,US_PMax_Non_Brand_AllProducts,1194.650627
2025-01-15,1,January,Google,US_Search_Brand_Core,709.827828
2025-01-15,1,January,Google,US_Search_Brand_Products,0.0
2025-01-15,1,January,Google,US_Search_Brand_Products,852.1816390000001
2025-01-15,1,January,Google,US_Search_Brand_Products,205.136515
2025-01-15,1,January,Google,US_Search_Brand_Products,0.0
2025-01-15,1,January,Google,US_Search_Brand_Products,248.399938
2025-01-15,1,January,Google,US_Search_Brand_Products,0.0
2025-01-15,1,January,Google,US_Search_Brand_Products,258.9601819999999
2025-01-15,1,January,Google,US_Search_Brand_Products,0.0
2025-01-15,1,January,Google,US_Search_Brand_Products,754.905367
2025-01-15,1,January,Google,US_Search_Brand_Products,0.0
2025-01-15,1,January,Google,US_Search_Brand_Products,0.0
2025-01-15,1,January,Google,US_Search_Brand_Products,704.3314869999998
2025-01-15,1,January,Google,sag_organic,0.0
2025-01-15,1,January,Google,sag_organic,0.0
2025-01-15,1,January,Google,sag_organic,0.0
2025-01-16,1,January,Meta,Croud_Paid-Social_Meta_US_BOF_Conversion_Retargeting_Video Site,0.0
2025-01-16,1,January,Meta,Croud_Paid-Social_Meta_US_BOF_Conversion_Retargeting_Video Site,0.0
2025-01-16,1,January,Meta,PDM_ STD MOF,0.0
2025-01-16,1,January,Meta,PDM_ STD MOF,0.0
2025-01-16,1,January,Meta,PDM_ASC Wellness Tech Website + Shop,0.0
2025-01-16,1,January,Meta,PDM_ASC Wellness Tech Website + Shop,0.0
2025-01-16,1,January,Meta,PDM_ASC Wellness Tech Website + Shop,0.0
2025-01-16,1,January,Meta,PDM_ASC Wellness Tech Website + Shop,0.0
2025-01-16,1,January,Meta,PDM_ASC Wellness Tech Website + Shop,0.0
2025-01-16,1,January,Meta,Paid-Social_Meta_US_ASC-DPA_Mixed_Website Shop(EVG PROMO) Campaign,0.0
2025-01-16,1,January,Meta,Paid-Social_Meta_US_ASC_Mixed_PROMO-Q4_Website Shop_WellnessTech,0.0
2025-01-16,1,January,Meta,Paid-Social_Meta_US_ASC_Mixed_PROMO-Q4_Website Shop_WellnessTech,0.0
2025-01-16,1,January,Meta,Paid-Social_Meta_US_ASC_Mixed_PROMO-Q4_Website Shop_WellnessTech,0.0
2025-01-16,1,January,Meta,Paid-Social_Meta_US_ASC_Mixed_PROMO-Q4_Website Shop_WellnessTech,0.0
2025-01-16,1,January,Meta,Paid-Social_Meta_US_ASC_Mixed_PROMO-Q4_Website Shop_WellnessTech,0.0
2025-01-16,1,January,Meta,Paid-Social_Meta_US_ASC_Mixed_PROMO-Q4_Website Shop_WellnessTech,0.0
2025-01-16,1,January,Meta,Paid-Social_Meta_US_ASC_Mixed_PROMO-Q4_Website Shop_WellnessTech,0.0
2025-01-16,1,January,Meta,Paid-Social_Meta_US_ASC_Mixed_PROMO-Q4_Website Shop_WellnessTech,0.0
2025-01-16,1,January,Meta,Paid-Social_Meta_US_ASC_Mixed_PROMO-Q4_Website Shop_WellnessTech,0.0
2025-01-16,1,January,Meta,Paid-Social_Meta_US_ASC_Mixed_PROMO-Q4_Website Shop_WellnessTech,0.0
2025-01-16,1,January,Meta,Paid-Social_Meta_US_ASC_Mixed_PROMO-Q4_Website Shop_WellnessTech,0.0
2025-01-16,1,January,Meta,Paid-Social_Meta_US_BOF-Conversion_Retargeting_Video Site,0.0
2025-01-16,1,January,Meta,Paid-Social_Meta_US_BOF-Conversion_Retargeting_Video Site,0.0
2025-01-16,1,January,Meta,Paid-Social_Meta_US_BOF-Conversion_Retargeting_Video Site,0.0
2025-01-16,1,January,Meta,Paid-Social_Meta_US_BOF_Conversion_Remarketing-Worldwide_PROMO-BFCM,0.0
2025-01-16,1,January,Meta,Paid-Social_Meta_US_BOF_Conversion_Remarketing-Worldwide_PROMO-BFCM,0.0
2025-01-16,1,January,Meta,Paid-Social_Meta_US_BOF_Conversion_Remarketing-Worldwide_PROMO-BFCM,0.0
2025-01-16,1,January,Meta,Paid-Social_Meta_US_Retention-Conversion_PastPurchasers,0.0
2025-01-16,1,January,Meta,US | ASC DYN | 010125 | CVN | Purchases | Volume | DABA,0.0
2025-01-16,1,January,Meta,US | ASC DYN | 010125 | CVN | Purchases | Volume | DABA,1176.871096
2025-01-16,1,January,Meta,US | ASC DYN | 010125 | CVN | Purchases | Volume | DABA,633.633605
2025-01-16,1,January,Meta,US | ASC | 010124 | CVN | Purchases | Value Campaign,0.0
2025-01-16,1,January,Meta,US | ASC | 010124 | CVN | Purchases | Value Campaign,0.0
2025-01-16,1,January,Meta,US | ASC | 010124 | CVN | Purchases | Value Campaign,0.0
2025-01-16,1,January,Meta,US | ASC | 010124 | CVN | Purchases | Value Campaign,0.0
2025-01-16,1,January,Meta,US | ASC | 010125 | CVN | Purchases | Value 20% ECBC Campaign | Heat and PEMF products,2.93
2025-01-16,1,January,Meta,US | ASC | 010125 | CVN | Purchases | Value 20% ECBC Campaign | Heat and PEMF products,53.456616
2025-01-16,1,January,Meta,US | ASC | 010125 | CVN | Purchases | Value 20% ECBC Campaign | Heat and PEMF products,103.48803299999996
2025-01-16,1,January,Meta,US | ASC | 010125 | CVN | Purchases | Value 20% ECBC Campaign | Heat and PEMF products,39.647302
2025-01-16,1,January,Meta,US | ASC | 010125 | CVN | Purchases | Value 20% ECBC Campaign | Heat and PEMF products,33.588795999999995
2025-01-16,1,January,Meta,US | ASC | 010125 | CVN | Purchases | Value 20% ECBC Campaign | Heat and PEMF products,303.5522849999999
2025-01-16,1,January,Meta,US | ASC | 010125 | CVN | Purchases | Value 20% ECBC Campaign | Heat and PEMF products,117.569969
2025-01-16,1,January,Meta,US | ASC | 010125 | CVN | Purchases | Value 20% ECBC Campaign | Heat and PEMF products,19.790616
2025-01-16,1,January,Meta,US | ASC | 010125 | CVN | Purchases | Value 20% ECBC Campaign | Heat and PEMF products,488.4953109999999
2025-01-16,1,January,Meta,US | ASC | 010125 | CVN | Purchases | Value 20% ECBC Campaign | Heat and PEMF products,61.57
2025-01-16,1,January,Meta,US | ASC | 010125 | CVN | Purchases | Value 20% ECBC Campaign | Heat and PEMF products,0.12
2025-01-16,1,January,Meta,US | ASC | 010125 | CVN | Purchases | Value 20% ECBC Campaign | Heat and PEMF products,21.291266000000004
2025-01-16,1,January,Meta,US | ASC | 010125 | CVN | Purchases | Value 20% ECBC Campaign | Heat and PEMF products,4.54
2025-01-16,1,January,Meta,US | ASC | 010125 | CVN | Purchases | Value 20% ECBC Campaign | Heat and PEMF products,25.35013600000001
2025-01-16,1,January,Meta,US | ASC | 010125 | CVN | Purchases | Value 20% ECBC Campaign | Heat and PEMF products,11.16
2025-01-16,1,January,Meta,US | ASC | 010125 | CVN | Purchases | Value 20% ECBC Campaign | Heat and PEMF products,17.96
2025-01-16,1,January,Meta,US | ASC | 010125 | CVN | Purchases | Value 20% ECBC Campaign | Heat and PEMF products,79.16289199999999
2025-01-16,1,January,Meta,US | ASC | 010125 | CVN | Purchases | Volume 0% ECBC | Website + Shop Campaign,0.5100000000000001
2025-01-16,1,January,Meta,US | ASC | 010125 | CVN | Purchases | Volume 0% ECBC | Website + Shop Campaign,369.89174
2025-01-16,1,January,Meta,US | ASC | 010125 | CVN | Purchases | Volume 0% ECBC | Website + Shop Campaign,16.023822
2025-01-16,1,January,Meta,US | ASC | 010125 | CVN | Purchases | Volume 0% ECBC | Website + Shop Campaign,6.516578
2025-01-16,1,January,Meta,US | ASC | 010125 | CVN | Purchases | Volume 0% ECBC | Website + Shop Campaign,158.745889
2025-01-16,1,January,Meta,US | ASC | 010125 | CVN | Purchases | Volume 0% ECBC | Website + Shop Campaign,5.12
2025-01-16,1,January,Meta,US | ASC | 010125 | CVN | Purchases | Volume 0% ECBC | Website + Shop Campaign,25.659999999999997
2025-01-16,1,January,Meta,US | ASC | 010125 | CVN | Purchases | Volume 0% ECBC | Website + Shop Campaign,532.0246400000001
2025-01-16,1,January,Meta,US | ASC | 010125 | CVN | Purchases | Volume 0% ECBC | Website + Shop Campaign,7.43
2025-01-16,1,January,Meta,US | ASC | 010125 | CVN | Purchases | Volume 0% ECBC | Website + Shop Campaign,1.780002
2025-01-16,1,January,Meta,US | ASC | 010125 | CVN | Purchases | Volume 0% ECBC | Website + Shop Campaign,0.52
2025-01-16,1,January,Meta,US | ASC | 010125 | CVN | Purchases | Volume 0% ECBC | Website + Shop Campaign,824.7847980000001
2025-01-16,1,January,Meta,US | ASC | 010125 | CVN | Purchases | Volume 0% ECBC | Website + Shop Campaign,19.599337
2025-01-16,1,January,Meta,US | ASC | 010125 | CVN | Purchases | Volume 0% ECBC | Website + Shop Campaign,0.22
2025-01-16,1,January,Meta,US | ASC | 010125 | CVN | Purchases | Volume 0% ECBC | Website + Shop Campaign,20.749135
2025-01-16,1,January,Meta,US | ASC | 010125 | CVN | Purchases | Volume 0% ECBC | Website + Shop Campaign,1.9199999999999997
2025-01-16,1,January,Meta,US | ASC | 010125 | CVN | Purchases | Volume 20% ECBC | Red Light Products,1.95
2025-01-16,1,January,Meta,US | ASC | 010125 | CVN | Purchases | Volume 20% ECBC | Red Light Products,53.750497
2025-01-16,1,January,Meta,US | ASC | 010125 | CVN | Purchases | Volume 20% ECBC | Red Light Products,11.474368999999998
2025-01-16,1,January,Meta,US | ASC | 010125 | CVN | Purchases | Volume 20% ECBC | Red Light Products,8.56
2025-01-16,1,January,Meta,US | ASC | 010125 | CVN | Purchases | Volume 20% ECBC | Red Light Products,5.7089170000000005
2025-01-16,1,January,Meta,US | ASC | 010125 | CVN | Purchases | Volume 20% ECBC | Red Light Products,119.024323
2025-01-16,1,January,Meta,US | ASC | 010125 | CVN | Purchases | Volume 20% ECBC | Red Light Products,12.366294
2025-01-16,1,January,Meta,US | ASC | 010125 | CVN | Purchases | Volume 20% ECBC | Red Light Products,612.6494680000001
2025-01-16,1,January,Meta,US | ASC | 010125 | CVN | Purchases | Volume 20% ECBC | Red Light Products,75.77000000000001
2025-01-16,1,January,Meta,US | ASC | 010125 | CVN | Purchases | Volume 20% ECBC | Red Light Products,56.978666999999994
2025-01-16,1,January,Meta,US | ASC | 010125 | CVN | Purchases | Volume 20% ECBC | Red Light Products,89.783255
2025-01-16,1,January,Meta,US | ASC | 010125 | CVN | Purchases | Volume 20% ECBC | Red Light Products,23.61
2025-01-16,1,January,Meta,US | ASC | 010125 | CVN | Purchases | Volume 20% ECBC | Red Light Products,1425.3817689999998
2025-01-16,1,January,Meta,US | ASC | 010125 | CVN | Purchases | Volume 20% ECBC | Red Light Products,27.814938000000005
2025-01-16,1,January,Meta,US | ASC | 010125 | CVN | Purchases | Volume 20% ECBC | Red Light Products,16.470000000000002
2025-01-16,1,January,Meta,US | ASC | 010125 | CVN | Purchases | Volume 20% ECBC | Red Light Products,89.869222
2025-01-16,1,January,Meta,US | ASC | 010125 | CVN | Purchases | Volume 20% ECBC | Red Light Products,81.48222099999998
2025-01-16,1,January,Meta,US | ASC | 010125 | CVN | Purchases | Volume 99% ECBC | Retention Campaign,0.0
2025-01-16,1,January,Meta,US | Prospecting | CVN | View Content,0.0
2025-01-16,1,January,Meta,US | Prospecting | CVN | View Content,0.01
2025-01-16,1,January,Meta,US | Prospecting | CVN | View Content,304.3291019999999
2025-01-16,1,January,Meta,US | Prospecting | CVN | View Content,0.02
2025-01-16,1,January,Meta,US | Prospecting | CVN | View Content,0.0
2025-01-16,1,January,Meta,US | Prospecting | CVN | View Content,0.08
2025-01-16,1,January,Meta,US | Prospecting | CVN | View Content,0.04
2025-01-16,1,January,Meta,US | Prospecting | CVN | View Content,0.03
2025-01-16,1,January,Meta,US | Prospecting | CVN | View Content,0.13
2025-01-16,1,January,Meta,US | Prospecting | CVN | View Content,279.700673
2025-01-16,1,January,Meta,US | Prospecting | CVN | View Content,0.2
2025-01-16,1,January,Meta,US | Prospecting | CVN | View Content,0.01
2025-01-16,1,January,Meta,US | Prospecting | CVN | View Content,0.8900000000000001
2025-01-16,1,January,Meta,US | Prospecting | CVN | View Content,4.18
2025-01-16,1,January,Meta,US | Retargeting | 010125 | CVN | Purchases,41.060905000000005
2025-01-16,1,January,Meta,US | Retargeting | 010125 | CVN | Purchases,50.12409400000001
2025-01-16,1,January,Meta,US | Retargeting | 010125 | CVN | Purchases,562.5881360000001
2025-01-16,1,January,Meta,US | Retargeting | 010125 | CVN | Purchases,55.478669
2025-01-16,1,January,Meta,US | Retargeting | 010125 | CVN | Purchases,698.9144130000001
2025-01-16,1,January,Meta,US | Retention | 010125 | CVN | Purchases,26.069550999999997
2025-01-16,1,January,Meta,US | Retention | 010125 | CVN | Purchases,13.789887999999998
2025-01-16,1,January,Meta,US | Retention | 010125 | CVN | Purchases,4.506817
2025-01-16,1,January,Meta,US | Retention | 010125 | CVN | Purchases,745.550392
2025-01-16,1,January,Meta,US | Retention | 010125 | CVN | Purchases,440.260715
2025-01-16,1,January,Meta,US | Retention | 010125 | CVN | Purchases,51.240597999999984
2025-01-16,1,January,Meta,US | Retention | 010125 | CVN | Purchases,1.903927
2025-01-16,1,January,Meta,US | Retention | 010125 | CVN | Purchases,29.578405
2025-01-16,1,January,Meta,US | Retention | 010125 | CVN | Purchases,0.0
2025-01-16,1,January,Meta,US | Retention | 010125 | CVN | Purchases,0.0
2025-01-16,1,January,Meta,UTM [facebook / (not set)],0.0
2025-01-16,1,January,Google,10274166939,0.0
2025-01-16,1,January,Google,10274166939,0.0
2025-01-16,1,January,Google,10274166939,0.0
2025-01-16,1,January,Google,10280140491,0.0
2025-01-16,1,January,Google,10280140491,0.0
2025-01-16,1,January,Google,10280140491,0.0
2025-01-16,1,January,Google,18069875938,0.0
2025-01-16,1,January,Google,18892036951,0.0
2025-01-16,1,January,Google,18892036951,0.0
2025-01-16,1,January,Google,18892036951,0.0
2025-01-16,1,January,Google,18892036951,0.0
2025-01-16,1,January,Google,20723736939,0.0
2025-01-16,1,January,Google,20766583639,0.0
2025-01-16,1,January,Google,20815661688,0.0
2025-01-16,1,January,Google,CA_Brand_Alone_Exact,10.436795000000002
2025-01-16,1,January,Google,CA_Brand_Alone_Phrase,0.0
2025-01-16,1,January,Google,CA_Brand_Core,0.0
2025-01-16,1,January,Google,CA_Brand_Products,2.82
2025-01-16,1,January,Google,CA_Brand_Products,1.85
2025-01-16,1,January,Google,CA_Brand_Products,20.67
2025-01-16,1,January,Google,CA_Brand_Products,20.28
2025-01-16,1,January,Google,CA_Brand_Products,33.06
2025-01-16,1,January,Google,CA_Brand_Products,19.74
2025-01-16,1,January,Google,Google Ads (gclid),0.0
2025-01-16,1,January,Google,Google Shopping,0.0
2025-01-16,1,January,Google,UK_Brand_Alone_Exact,66.67584599999999
2025-01-16,1,January,Google,UK_Brand_Alone_Phrase,3.99
2025-01-16,1,January,Google,UK_Brand_Products,8.14
2025-01-16,1,January,Google,UK_Brand_Products,2.96
2025-01-16,1,January,Google,UK_Brand_Products,27.002323
2025-01-16,1,January,Google,UK_Brand_Products,9.863298
2025-01-16,1,January,Google,UK_Brand_Products,8.48685
2025-01-16,1,January,Google,UK_Brand_Products,0.0
2025-01-16,1,January,Google,UK_Brand_Products,5.06
2025-01-16,1,January,Google,US_Brand_Alone_Phrase,0.0
2025-01-16,1,January,Google,US_Brand_Alone_Phrase,0.0
2025-01-16,1,January,Google,US_Brand_Alone_Phrase,718.287247
2025-01-16,1,January,Google,US_Brand_Core,2.98
2025-01-16,1,January,Google,US_Brand_Core,1.51
2025-01-16,1,January,Google,US_Brand_Core,5.36
2025-01-16,1,January,Google,US_Brand_Core,2.8499999999999996
2025-01-16,1,January,Google,US_NonBrand_Products+Concerns,0.0
2025-01-16,1,January,Google,US_NonBrand_Products+Concerns,0.0
2025-01-16,1,January,Google,US_NonBrand_Products+Concerns,333.426682
2025-01-16,1,January,Google,US_NonBrand_Products+Concerns,134.996144
2025-01-16,1,January,Google,US_NonBrand_Products+Concerns,0.0
2025-01-16,1,January,Google,US_NonBrand_Products+Concerns,49.880942000000005
2025-01-16,1,January,Google,US_NonBrand_Products+Concerns,47.69
2025-01-16,1,January,Google,US_NonBrand_Products+Concerns,0.0
2025-01-16,1,January,Google,US_NonBrand_Products+Concerns,51.26
2025-01-16,1,January,Google,US_NonBrand_Products+Concerns,0.0
2025-01-16,1,January,Google,US_NonBrand_Products+Concerns,393.041547
2025-01-16,1,January,Google,US_PMax_Brand_AllProducts,830.487115
2025-01-16,1,January,Google,US_PMax_NonBrand_RedLight+BodySculptor,211.555224
2025-01-16,1,January,Google,US_PMax_NonBrand_SaunaBlanket,982.4819540000002
2025-01-16,1,January,Google,US_PMax_Non_Brand_AllProducts,1215.6727589999998
2025-01-16,1,January,Google,US_Search_Brand_Core,593.534896
2025-01-16,1,January,Google,US_Search_Brand_Products,0.0
2025-01-16,1,January,Google,US_Search_Brand_Products,465.095414
2025-01-16,1,January,Google,US_Search_Brand_Products,0.0
2025-01-16,1,January,Google,US_Search_Brand_Products,202.966794
2025-01-16,1,January,Google,US_Search_Brand_Products,0.0
2025-01-16,1,January,Google,US_Search_Brand_Products,267.011298
2025-01-16,1,January,Google,US_Search_Brand_Products,0.0
2025-01-16,1,January,Google,US_Search_Brand_Products,182.26
2025-01-16,1,January,Google,US_Search_Brand_Products,0.0
2025-01-16,1,January,Google,US_Search_Brand_Products,631.8231540000002
2025-01-16,1,January,Google,US_Search_Brand_Products,6.539999999999999
2025-01-16,1,January,Google,US_Search_Brand_Products,0.0
2025-01-16,1,January,Google,US_Search_Brand_Products,0.0
2025-01-16,1,January,Google,US_Search_Brand_Products,580.713624
2025-01-16,1,January,Google,sag_organic,0.0
2025-01-16,1,January,Google,sag_organic,0.0
2025-01-16,1,January,Google,sag_organic,0.0
2025-01-16,1,January,Google,sag_organic,0.0
2025-01-17,1,January,Meta,PDM_ STD MOF,0.0
2025-01-17,1,January,Meta,PDM_ASC Wellness Tech Website + Shop,0.0
2025-01-17,1,January,Meta,PDM_ASC Wellness Tech Website + Shop,0.0
2025-01-17,1,January,Meta,Paid-Social_Meta_US_ASC-DPA_Mixed_Website Shop(EVG PROMO) Campaign,0.0
2025-01-17,1,January,Meta,Paid-Social_Meta_US_ASC-DPA_Mixed_Website Shop(EVG PROMO) Campaign,0.0
2025-01-17,1,January,Meta,Paid-Social_Meta_US_ASC_Mixed_PROMO-Q4_Website Shop_WellnessTech,0.0
2025-01-17,1,January,Meta,Paid-Social_Meta_US_ASC_Mixed_PROMO-Q4_Website Shop_WellnessTech,0.0
2025-01-17,1,January,Meta,Paid-Social_Meta_US_ASC_Mixed_PROMO-Q4_Website Shop_WellnessTech,0.0
2025-01-17,1,January,Meta,Paid-Social_Meta_US_ASC_Mixed_Website Shop_WellnessTech,0.0
2025-01-17,1,January,Meta,Paid-Social_Meta_US_BOF-Conversion_Retargeting_Video Site,0.0
2025-01-17,1,January,Meta,Paid-Social_Meta_US_BOF_Conversion_Remarketing-Worldwide_PROMO-BFCM,0.0
